641	Gary Sinise	1955	-1	actor,producer,director
643	Tom Skerritt	1933	-1	actor,director,producer
648	Wesley Snipes	1962	-1	actor,producer,soundtrack
650	Talisa Soto	1967	-1	actress
651	Sissy Spacek	1949	-1	actress,soundtrack,art_department
652	James Spader	1960	-1	actor,producer
653	Brent Spiner	1949	-1	actor,soundtrack,director
654	Terence Stamp	1938	-1	actor,soundtrack,director
655	Eric Stoltz	1961	-1	actor,producer,director
656	Madeleine Stowe	1958	-1	actress,director,writer
657	David Strathairn	1949	-1	actor,producer,soundtrack
658	Meryl Streep	1949	-1	actress,soundtrack,producer
660	Tami Stronach	1972	-1	actress
661	Donald Sutherland	1935	-1	actor,soundtrack,producer
662	Kiefer Sutherland	1966	-1	actor,producer,miscellaneous
664	Patrick Swayze	1952	2009	actor,soundtrack,producer
666	Lili Taylor	1967	-1	actress,writer,soundtrack
667	David Thewlis	1963	-1	actor,writer,soundtrack
668	Emma Thompson	1959	-1	actress,writer,soundtrack
669	Fred Dalton Thompson	1942	2015	actor
670	Lea Thompson	1961	-1	actress,producer,director
671	Billy Bob Thornton	1955	-1	actor,writer,director
673	Marisa Tomei	1964	-1	actress,producer
675	Jeanne Tripplehorn	1963	-1	actress,soundtrack
676	Chris Tucker	1971	-1	actor,soundtrack,writer
677	Robin Tunney	1972	-1	actress,soundtrack
678	Kathleen Turner	1954	-1	actress,producer,soundtrack
679	Deborah Kara Unger	1966	-1	actress,producer
680	Casper Van Dien	1968	-1	actor,producer,director
681	Vince Vaughn	1970	-1	producer,actor,writer
682	Paul Verhoeven	1938	-1	director,producer,writer
683	Gore Vidal	1925	2012	writer,actor
685	Jon Voight	1938	-1	actor,producer,writer
686	Christopher Walken	1943	-1	actor,soundtrack,miscellaneous
687	J.T. Walsh	1943	1998	actor
688	Sela Ward	1956	-1	actress,producer
690	Lesley Ann Warren	1946	-1	actress,soundtrack,producer
691	John Waters	1946	-1	actor,writer,director
693	Peter Weller	1947	-1	actor,director,soundtrack
694	Wim Wenders	1945	-1	director,producer,writer
695	Joanne Whalley	1961	-1	actress
696	Wil Wheaton	1972	-1	actor,writer,producer
697	Billy Wilder	1906	2002	writer,director,producer
698	Gene Wilder	1933	2016	actor,soundtrack,writer
699	Michael Wincott	1958	-1	actor
701	Kate Winslet	1975	-1	actress,soundtrack
702	Reese Witherspoon	1976	-1	actress,producer,soundtrack
703	BD Wong	1960	-1	actor,soundtrack
704	Elijah Wood	1981	-1	actor,producer,soundtrack
705	Robin Wright	1966	-1	actress,producer,director
706	Michelle Yeoh	1962	-1	actress,producer,writer
707	Sean Young	1959	-1	actress,miscellaneous,director
708	Billy Zane	1966	-1	actor,producer,soundtrack
709	Robert Zemeckis	1951	-1	producer,writer,director
717	Kareem Abdul-Jabbar	1947	-1	actor,producer,writer
718	Ian Abercrombie	1934	2012	actor,miscellaneous
719	F. Murray Abraham	1939	-1	actor,soundtrack
720	Jim Abrahams	1944	-1	writer,producer,director
722	Joss Ackland	1928	-1	actor,soundtrack
724	Brooke Adams	1949	-1	actress,producer,writer
725	Joey Lauren Adams	1968	-1	actress,soundtrack,director
726	Maud Adams	1945	-1	actress,director
729	Casey Affleck	1975	-1	actor,producer,writer
732	Danny Aiello	1933	-1	actor,producer,soundtrack
733	Anouk Aimée	1932	-1	actress
734	Eddie Albert	1906	2005	actor,soundtrack,producer
735	Brian Aldiss	1925	2017	writer,actor
736	Robert Aldrich	1918	1983	director,assistant_director,producer
737	Jane Alexander	1939	-1	actress,producer,soundtrack
738	Muhammad Ali	1942	2016	actor,soundtrack,writer
739	Debbie Allen	1950	-1	actress,director,producer
740	Irwin Allen	1916	1991	producer,writer,director
741	Tim Allen	1953	-1	actor,producer,miscellaneous
743	Néstor Almendros	1930	1992	cinematographer,director,actor
744	Maria Conchita Alonso	1957	-1	actress,soundtrack,producer
746	Trini Alvarado	1967	-1	actress,soundtrack
747	Don Ameche	1908	1993	actor,soundtrack,director
749	Mädchen Amick	1970	-1	actress,producer,director
750	Jon Amiel	1948	-1	director,producer,writer
752	Judith Anderson	1897	1992	actress,soundtrack
759	Paul Thomas Anderson	1970	-1	director,writer,producer
761	Bibi Andersson	1935	-1	actress,soundtrack
763	Dana Andrews	1909	1992	actor,soundtrack
768	Francesca Annis	1945	-1	actress
770	David Anspaugh	1946	-1	producer,director
774	Michelangelo Antonioni	1912	2007	writer,director,editor
775	Christina Applegate	1971	-1	actress,producer,soundtrack
776	Michael Apted	1941	-1	director,producer,miscellaneous
778	Alfonso Arau	1932	-1	actor,director,writer
782	Asia Argento	1975	-1	actress,director,writer
783	Dario Argento	1940	-1	writer,director,producer
786	George Armitage	1942	-1	producer,writer,director
792	Tom Arnold	1959	-1	actor,producer,writer
795	Jean Arthur	1900	1991	actress,soundtrack
796	Dana Ashbrook	1967	-1	actor,writer
797	Hal Ashby	1929	1988	director,editorial_department,editor
798	Linden Ashby	1960	-1	actor,director
799	Edward Asner	1929	-1	actor,soundtrack,producer
800	Armand Assante	1949	-1	actor,producer,soundtrack
801	Olivier Assayas	1955	-1	writer,director,assistant_director
802	Mary Astor	1906	1987	actress,soundtrack
803	Christopher Atkins	1961	-1	actor,writer,producer
805	Claudine Auger	1941	-1	actress
807	Jane Austen	1775	1817	writer
809	Daniel Auteuil	1950	-1	actor,director,writer
812	Roger Avary	1965	-1	producer,writer,director
814	John G. Avildsen	1935	2017	director,editor,producer
816	Jon Avnet	1949	-1	producer,director,writer
817	Lew Ayres	1908	1996	actor,soundtrack,director
819	Barbara Bach	1947	-1	actress
820	Burt Bacharach	1928	-1	soundtrack,music_department,composer
822	Jim Backus	1913	1989	actor,writer,soundtrack
823	Angelo Badalamenti	1937	-1	music_department,composer,soundtrack
824	John Badham	1939	-1	director,producer,actor
829	Stuart Baird	1947	-1	editor,editorial_department,director
832	Diane Baker	1938	-1	actress,producer,production_manager
833	Joe Don Baker	1936	-1	actor,production_manager,miscellaneous
834	Kathy Baker	1950	-1	actress,producer
837	Bob Balaban	1945	-1	actor,director,producer
840	Lucille Ball	1911	1989	actress,production_manager,soundtrack
841	Michael Ballhaus	1935	2017	cinematographer,director,camera_department
842	Martin Balsam	1919	1996	actor
843	Anne Bancroft	1931	2005	actress,soundtrack,director
849	Javier Bardem	1969	-1	actor,producer,soundtrack
850	Clive Barker	1952	-1	writer,producer,actor
852	Jean-Marc Barr	1960	-1	actor,producer,director
855	Raymond J. Barry	1939	-1	actor
859	Lionel Barrymore	1878	1954	actor,director,soundtrack
865	Richard Basehart	1914	1984	actor,director
867	Jason Bateman	1969	-1	actor,producer,director
870	Kathy Bates	1948	-1	actress,director,soundtrack
874	Steven Bauer	1956	-1	actor,producer,soundtrack
875	L. Frank Baum	1856	1919	writer,producer,miscellaneous
876	Noah Baumbach	1969	-1	writer,director,producer
879	Anne Baxter	1923	1985	actress,soundtrack,producer
881	Michael Bay	1965	-1	producer,director,actor
884	Jennifer Beals	1963	-1	actress,producer,soundtrack
885	Ned Beatty	1937	-1	actor,soundtrack
886	Warren Beatty	1937	-1	actor,soundtrack,producer
887	Harold Becker	1928	-1	director,producer,cinematographer
888	Meret Becker	1969	-1	actress,composer,soundtrack
889	Bonnie Bedelia	1948	-1	actress,soundtrack
892	Jason Beghe	1960	-1	actor,producer
895	Barbara Bel Geddes	1922	2005	actress,soundtrack
897	Ralph Bellamy	1904	1991	actor,soundtrack
899	Monica Bellucci	1964	-1	actress,soundtrack
901	Jean-Paul Belmondo	1933	-1	actor,producer,soundtrack
902	Jim Belushi	1954	-1	actor,music_department,producer
905	Roberto Benigni	1952	-1	actor,writer,director
906	Annette Bening	1958	-1	actress,soundtrack,executive
908	David Bennent	1966	-1	actor
913	Robby Benson	1956	-1	actor,director,soundtrack
914	Robert Benton	1932	-1	writer,director,producer
915	Bruce Beresford	1940	-1	director,producer,writer
916	Peter Berg	1964	-1	producer,actor,writer
917	Polly Bergen	1930	2014	actress,soundtrack,miscellaneous
920	Patrick Bergin	1951	-1	actor,soundtrack,producer
921	Andrew Bergman	1945	-1	writer,director,producer
922	Sandahl Bergman	1951	-1	actress,soundtrack
924	Elizabeth Berkley	1972	-1	actress,soundtrack
925	Steven Berkoff	1937	-1	actor,writer,director
928	Sandra Bernhard	1955	-1	actress,soundtrack,writer
929	Corbin Bernsen	1954	-1	actor,producer,writer
930	Elmer Bernstein	1922	2004	music_department,composer,soundtrack
931	Elizabeth Berridge	1962	-1	actress
932	Halle Berry	1966	-1	actress,producer,executive
934	Bernardo Bertolucci	1941	2018	writer,director,producer
937	Richard Beymer	1938	-1	actor,cinematographer,director
938	Daniela Bianchi	1942	-1	actress
939	Adrian Biddle	1952	2005	cinematographer,camera_department
941	Kathryn Bigelow	1951	-1	director,producer,writer
947	Karen Black	1939	2013	actress,soundtrack,writer
948	Shane Black	1961	-1	writer,actor,director
949	Cate Blanchett	1969	-1	actress,producer,director
950	Brenda Blethyn	1946	-1	actress,soundtrack,writer
953	Peter Bogdanovich	1939	-1	actor,director,writer
954	Jon Bon Jovi	1962	-1	soundtrack,actor,composer
955	Ward Bond	1903	1960	actor,soundtrack
956	Lisa Bonet	1967	-1	actress,director,soundtrack
957	Jan de Bont	1943	-1	cinematographer,producer,camera_department
958	John Boorman	1933	-1	producer,director,writer
959	Powers Boothe	1948	2017	actor,soundtrack
960	Barry Bostwick	1945	-1	actor,soundtrack,producer
962	Carole Bouquet	1957	-1	actress,director
963	Stephen Boyd	1931	1977	actor,soundtrack
965	Danny Boyle	1956	-1	director,producer,writer
966	Lorraine Bracco	1954	-1	actress,producer,director
967	Eric Braeden	1941	-1	actor,producer
969	Lillo Brancato	1976	-1	actor,producer
971	Nicoletta Braschi	1960	-1	actress,producer
973	Benjamin Bratt	1963	-1	actor,producer,soundtrack
976	Martin Brest	1951	-1	director,producer,actor
977	Beau Bridges	1941	-1	actor,director,producer
978	Lloyd Bridges	1913	1998	actor,soundtrack,director
979	Wilford Brimley	1934	-1	actor,stunts
980	Jim Broadbent	1949	-1	actor,writer,soundtrack
981	James Brolin	1940	-1	actor,producer,director
982	Josh Brolin	1968	-1	actor,producer,writer
983	Albert Brooks	1947	-1	actor,writer,director
985	James L. Brooks	1940	-1	writer,producer,miscellaneous
986	Bryan Brown	1947	-1	actor,producer,writer
987	Jim Brown	1936	-1	actor,producer,director
988	Jerry Bruckheimer	1943	-1	producer,music_department,camera_department
989	Yul Brynner	1920	1985	actor,director,producer
993	Carol Burnett	1933	-1	actress,soundtrack,producer
995	Ellen Burstyn	1932	-1	actress,producer,soundtrack
996	LeVar Burton	1957	-1	actor,director,producer
997	Gary Busey	1944	-1	actor,soundtrack,composer
998	Jake Busey	1971	-1	actor,producer,music_department
1000	Tom Byron	1961	-1	actor,director,producer
1001	James Caan	1940	-1	actor,soundtrack,director
1002	Dean Cain	1966	-1	actor,producer,writer
1003	Simon Callow	1949	-1	actor,writer,soundtrack
1005	Jane Campion	1954	-1	writer,director,producer
1006	John Candy	1950	1994	actor,writer,soundtrack
1008	Frank Capra	1897	1991	director,writer,producer
1009	Kate Capshaw	1953	-1	actress,soundtrack,producer
1011	Irene Cara	1959	-1	actress,soundtrack
1012	Claudia Cardinale	1938	-1	actress,soundtrack
1014	Mariah Carey	1970	-1	soundtrack,actress,composer
1015	Robert Carlyle	1961	-1	actor,director,soundtrack
1016	David Carradine	1936	2009	actor,producer,soundtrack
1017	John Carradine	1906	1988	actor,soundtrack
1020	Katrin Cartlidge	1961	2002	actress
1021	Veronica Cartwright	1949	-1	actress,soundtrack
1022	Dana Carvey	1955	-1	actor,writer,soundtrack
1023	John Cassavetes	1929	1989	actor,director,writer
1024	Nick Cassavetes	1959	-1	actor,director,writer
1025	Seymour Cassel	1935	-1	actor,soundtrack,cinematographer
1026	Joanna Cassidy	1945	-1	actress,soundtrack,producer
1029	Jim Caviezel	1968	-1	actor
1030	John Cazale	1935	1978	actor,cinematographer,editor
1031	Claude Chabrol	1930	2010	director,writer,actor
1035	Ben Chaplin	1970	-1	actor,soundtrack
1036	Geraldine Chaplin	1944	-1	actress,writer,soundtrack
1037	Graham Chapman	1941	1989	writer,actor,soundtrack
1038	Josh Charles	1971	-1	actor,director,soundtrack
1040	Joan Chen	1961	-1	actress,producer,director
1041	Maggie Cheung	1964	-1	actress,soundtrack
1042	Lois Chiles	1947	-1	actress,soundtrack
1043	Anna Chlumsky	1980	-1	actress
1044	Rae Dawn Chong	1961	-1	actress,soundtrack,director
1046	Julie Christie	1940	-1	actress,soundtrack
1047	Michael Cimino	1939	2016	writer,director,producer
1050	Montgomery Clift	1920	1966	actor,writer,soundtrack
1053	Ethan Coen	1957	-1	producer,writer,director
1054	Joel Coen	1954	-1	producer,writer,director
1055	Claudette Colbert	1903	1996	actress,soundtrack
1056	Dabney Coleman	1932	-1	actor,miscellaneous,soundtrack
1057	Toni Collette	1972	-1	actress,producer,soundtrack
1059	Robbie Coltrane	1950	-1	actor,soundtrack,writer
1060	Chris Columbus	1958	-1	producer,writer,director
1063	Jeff Conaway	1950	2011	actor,soundtrack,producer
1065	Harry Connick Jr.	1967	-1	actor,soundtrack,music_department
1067	Jackie Coogan	1914	1984	actor,miscellaneous,soundtrack
1068	Sofia Coppola	1971	-1	actress,writer,producer
1069	Bud Cort	1948	-1	actor,director,writer
1072	Joseph Cotten	1905	1994	actor,soundtrack,writer
1073	Courteney Cox	1964	-1	actress,producer,director
1074	Ronny Cox	1938	-1	actor,soundtrack,writer
1075	Peter Coyote	1941	-1	actor,miscellaneous,writer
1077	Richard Crenna	1926	2003	actor,director,soundtrack
1078	Bing Crosby	1903	1977	soundtrack,actor,producer
1079	Scatman Crothers	1910	1986	actor,soundtrack
1081	Cameron Crowe	1957	-1	writer,producer,director
1082	Billy Crudup	1968	-1	actor,soundtrack
1083	Jon Cryer	1965	-1	actor,soundtrack,director
1084	Ice Cube	1969	-1	soundtrack,producer,actor
1085	Kieran Culkin	1982	-1	actor
1086	Alan Cumming	1965	-1	actor,producer,soundtrack
1088	Peter Cushing	1913	1994	actor,art_department,soundtrack
1089	Henry Czerny	1959	-1	actor
1092	Mark Dacascos	1964	-1	actor,stunts,director
1093	John Dahl	1956	-1	director,writer,art_department
1094	Roald Dahl	1916	1990	writer,actor,soundtrack
1096	Timothy Dalton	1946	-1	actor,soundtrack
1097	Charles Dance	1946	-1	actor,director,writer
1098	Rodney Dangerfield	1921	2004	actor,writer,soundtrack
1099	Jeff Daniels	1955	-1	actor,soundtrack,writer
1100	Blythe Danner	1943	-1	actress,soundtrack
1102	Joe Dante	1946	-1	director,producer,miscellaneous
1103	Tony Danza	1951	-1	actor,producer,director
1104	Frank Darabont	1959	-1	writer,producer,director
1107	Stacey Dash	1967	-1	actress
1108	Robert Davi	1951	-1	actor,producer,director
1109	Jaye Davidson	1968	-1	actor
1110	Embeth Davidtz	1965	-1	actress
1111	Jeremy Davies	1969	-1	actor
1112	Andrew Davis	1946	-1	director,cinematographer,writer
1113	Brad Davis	1949	1991	actor
1114	Judy Davis	1955	-1	actress,soundtrack
1115	Ossie Davis	1917	2005	actor,writer,director
1116	Warwick Davis	1970	-1	actor,writer,producer
1120	Vittorio De Sica	1901	1974	actor,director,writer
1122	Ellen DeGeneres	1958	-1	producer,writer,actress
1124	Cecil B. DeMille	1881	1959	producer,director,editor
1125	Benicio Del Toro	1967	-1	actor,producer,director
1129	Jonathan Demme	1944	2017	director,producer,writer
1130	Ted Demme	1963	2002	director,producer,actor
1131	Patrick Dempsey	1966	-1	actor,production_manager,producer
1132	Judi Dench	1934	-1	actress,music_department,soundtrack
1133	Brian Dennehy	1938	-1	actor,producer,director
1134	Bob Denver	1935	2005	actor,soundtrack
1136	Bruce Dern	1936	-1	actor,producer,soundtrack
1137	William Devane	1939	-1	actor,writer,director
1140	Philip K. Dick	1928	1982	writer
1141	Angie Dickinson	1931	-1	actress,soundtrack
1143	Kevin Dillon	1965	-1	actor,soundtrack
1147	Shannen Doherty	1971	-1	actress,producer,director
1149	Richard Donner	1930	-1	director,producer,actor
1150	James Doohan	1920	2005	actor,miscellaneous
1151	Stephen Dorff	1973	-1	actor,producer,soundtrack
1152	Illeana Douglas	1965	-1	actress,producer,writer
1156	Olympia Dukakis	1931	-1	actress,producer
1158	Keir Dullea	1936	-1	actor,soundtrack
1159	Faye Dunaway	1941	-1	actress,producer,director
1160	Adrian Dunbar	1958	-1	actor,soundtrack,director
1162	Griffin Dunne	1955	-1	actor,director,producer
1164	Charles Durning	1923	2012	actor,soundtrack,miscellaneous
1165	Charles S. Dutton	1951	-1	actor,producer,director
1167	Shelley Duvall	1949	-1	producer,actress,writer
1169	George Dzundza	1945	-1	actor,assistant_director,soundtrack
1171	Buddy Ebsen	1908	2003	actor,soundtrack,producer
1172	Christopher Eccleston	1964	-1	actor
1173	Aaron Eckhart	1968	-1	actor,producer
1175	Blake Edwards	1922	2010	writer,producer,director
1179	Anita Ekberg	1931	2015	actress,miscellaneous
1180	Britt Ekland	1942	-1	actress,director,writer
1182	Carmen Electra	1972	-1	actress,soundtrack
1184	Jenna Elfman	1971	-1	actress,producer,soundtrack
1185	Hector Elizondo	1936	-1	actor,soundtrack,director
1186	Denholm Elliott	1922	1992	actor
1187	Noah Emmerich	1965	-1	actor,director
1188	Nora Ephron	1941	2012	writer,producer,director
1189	Gabriel Yared	1949	-1	composer,music_department,soundtrack
1191	Adam Sandler	1966	-1	actor,producer,writer
1199	Dennis Farina	1944	2013	actor,producer,soundtrack
1200	Gary Farmer	1953	-1	actor,director,camera_department
1201	Mia Farrow	1945	-1	actress,soundtrack
1203	William Faulkner	1897	1962	writer
1204	Marty Feldman	1934	1982	writer,actor,miscellaneous
1208	Miguel Ferrer	1955	2017	actor,director,cinematographer
1209	William Fichtner	1956	-1	actor,producer,director
1210	Chelsea Field	1957	-1	actress
1212	Joseph Fiennes	1970	-1	actor,director,producer
1213	Harvey Fierstein	1954	-1	actor,writer,soundtrack
1214	Mike Figgis	1948	-1	director,writer,composer
1215	Albert Finney	1936	-1	actor,producer,soundtrack
1217	Fionnula Flanagan	1941	-1	actress,producer
1218	Sean Patrick Flanery	1965	-1	actor,soundtrack,producer
1219	Gary Fleder	1965	-1	producer,director,miscellaneous
1220	Ian Fleming	1908	1964	writer,miscellaneous
1221	Louise Fletcher	1934	-1	actress
1223	Lara Flynn Boyle	1970	-1	actress,producer,soundtrack
1226	James Foley	1953	-1	director,writer,actor
1228	Peter Fonda	1940	-1	actor,director,writer
1231	Claire Forlani	1971	-1	actress,producer
1232	Milos Forman	1932	2018	director,writer,actor
1233	Robert Forster	1941	-1	actor,producer,director
1234	John Forsythe	1918	2010	actor,soundtrack,producer
1235	William Forsythe	1955	-1	actor,producer,soundtrack
1236	Meg Foster	1948	-1	actress
1239	John Frankenheimer	1930	2002	director,miscellaneous,producer
